지점,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
108,2022-11-01 05:22,10.9,0,0,0,1011.8,1022.2,91.5,0,0
108,2022-11-01 05:23,10.9,0,0,0,1011.8,1022.2,91.4,0,0
108,2022-11-01 05:24,10.9,0,0,0,1011.8,1022.2,91.8,0,0
108,2022-11-01 05:25,10.9,0,0,0,1011.8,1022.2,90,0,0
108,2022-11-01 05:26,11,0,0,0,1011.9,1022.3,90.7,0,0
108,2022-11-01 05:27,10.9,0,0,0,1011.9,1022.3,91.9,0,0
108,2022-11-01 05:28,10.9,0,0,0,1011.9,1022.3,92.1,0,0
108,2022-11-01 05:29,10.9,0,0,0,1011.9,1022.3,92.2,0,0
108,2022-11-01 05:30,10.9,0,292.3,0,1011.9,1022.3,91.2,0,0
108,2022-11-01 05:31,10.9,0,269,.1,1011.9,1022.3,92,0,0
108,2022-11-01 05:32,10.9,0,273.1,.8,1012,1022.4,92,0,0
108,2022-11-01 05:33,10.9,0,272.3,.7,1012,1022.4,92.1,0,0
108,2022-11-01 05:34,10.9,0,272.9,.7,1012,1022.4,92.1,0,0
108,2022-11-01 05:35,10.9,0,292.6,.5,1012,1022.4,92.2,0,0
108,2022-11-01 05:36,10.9,0,310.6,.8,1012,1022.4,92.4,0,0
108,2022-11-01 05:37,10.9,0,293,1,1012,1022.4,91.9,0,0
108,2022-11-01 05:38,10.9,0,288.7,.6,1012,1022.4,92,0,0
108,2022-11-01 05:39,10.9,0,276.2,.3,1011.9,1022.3,91.6,0,0
108,2022-11-01 05:40,10.9,0,247.5,0,1011.9,1022.3,91.3,0,0
108,2022-11-01 05:41,10.8,0,179.9,0,1011.9,1022.3,91.9,0,0
108,2022-11-01 05:42,10.8,0,0,0,1011.9,1022.3,92.2,0,0
108,2022-11-01 05:43,10.8,0,105.6,0,1011.9,1022.3,91.6,0,0
108,2022-11-01 05:44,10.8,0,0,0,1011.9,1022.3,90.7,0,0
108,2022-11-01 05:45,10.8,0,0,0,1011.9,1022.3,92.2,0,0
108,2022-11-01 05:46,10.8,0,101.9,0,1011.9,1022.3,92.2,0,0
108,2022-11-01 05:47,10.8,0,0,0,1011.9,1022.3,91.2,0,0
108,2022-11-01 05:48,10.8,0,0,0,1011.9,1022.3,91.5,0,0
108,2022-11-01 05:49,10.8,0,0,0,1011.9,1022.3,92,0,0
108,2022-11-01 05:50,10.8,0,0,0,1011.9,1022.3,91.3,0,0
108,2022-11-01 05:51,10.8,0,0,0,1011.9,1022.3,90.7,0,0
108,2022-11-01 05:52,10.8,0,0,0,1011.9,1022.3,91.8,0,0
108,2022-11-01 05:53,10.8,0,0,0,1011.9,1022.3,91.8,0,0
108,2022-11-01 05:54,10.7,0,0,0,1011.9,1022.3,91.6,0,0
108,2022-11-01 05:55,10.8,0,0,0,1011.9,1022.3,92.1,0,0
108,2022-11-01 05:56,10.8,0,0,0,1011.9,1022.3,92.2,0,0
108,2022-11-01 05:57,10.8,0,0,0,1011.9,1022.3,92.2,0,0
108,2022-11-01 05:58,10.8,0,0,0,1011.9,1022.3,92.2,0,0
108,2022-11-01 05:59,10.8,0,0,0,1011.9,1022.3,92.8,0,0
108,2022-11-01 06:00,10.8,0,0,0,1011.9,1022.3,92.9,0,0
108,2022-11-01 06:01,10.8,0,85.5,.1,1011.9,1022.3,92.6,0,0
108,2022-11-01 06:02,10.8,0,59.2,.2,1011.8,1022.2,93,0,0
108,2022-11-01 06:03,10.8,0,49.5,.6,1011.8,1022.2,93,0,0
108,2022-11-01 06:04,10.8,0,31.1,.7,1011.8,1022.2,92,0,0
108,2022-11-01 06:05,10.8,0,16.6,1.2,1011.8,1022.2,93.2,0,0
108,2022-11-01 06:06,10.8,0,9.2,1,1011.8,1022.2,93.3,0,0
108,2022-11-01 06:07,10.8,0,359.4,.9,1011.8,1022.2,93.1,0,0
108,2022-11-01 06:08,10.8,0,7.6,.9,1011.8,1022.2,93.3,0,0
108,2022-11-01 06:09,10.8,0,14,1,1011.8,1022.2,93.4,0,0
108,2022-11-01 06:10,10.8,0,33.2,1.5,1011.8,1022.2,93,0,0
108,2022-11-01 06:11,10.8,0,20.7,1.5,1011.8,1022.2,93.7,0,0
108,2022-11-01 06:12,10.8,0,13.1,1.5,1011.8,1022.2,92.9,0,0
108,2022-11-01 06:13,10.8,0,10,1.4,1011.8,1022.2,93.2,0,0
108,2022-11-01 06:14,10.8,0,348.4,1.5,1011.8,1022.2,93.2,0,0
108,2022-11-01 06:15,10.8,0,357.7,1.2,1011.8,1022.2,93.3,0,0
108,2022-11-01 06:16,10.8,0,354.3,.9,1011.9,1022.3,92.9,0,0
108,2022-11-01 06:17,10.8,0,342.3,1.1,1011.9,1022.3,93.4,0,0
108,2022-11-01 06:18,10.8,0,343.5,1.1,1011.9,1022.3,93.5,0,0
108,2022-11-01 06:19,10.8,0,347,1.1,1011.8,1022.2,92.9,0,0
108,2022-11-01 06:20,10.8,0,349.7,1,1011.9,1022.3,93.4,0,0
108,2022-11-01 06:21,10.8,0,341.2,1,1011.9,1022.3,93.7,0,0
108,2022-11-01 06:22,10.8,0,341.1,.9,1011.9,1022.3,93.1,0,0
108,2022-11-01 06:23,10.8,0,344.6,1,1011.9,1022.3,92.3,0,0
108,2022-11-01 06:24,10.8,0,339.2,1,1011.8,1022.2,93.4,0,0
108,2022-11-01 06:25,10.8,0,341.5,1,1011.8,1022.2,92.9,0,0
108,2022-11-01 06:26,10.8,0,345,.9,1011.8,1022.2,93.2,0,0
108,2022-11-01 06:27,10.8,0,344.7,.8,1011.8,1022.2,92.8,0,0
108,2022-11-01 06:28,10.8,0,359.4,.9,1011.9,1022.3,92.8,0,0
108,2022-11-01 06:29,10.8,0,355.2,.9,1011.9,1022.3,93,0,0
108,2022-11-01 06:30,10.8,0,354.8,.8,1011.9,1022.3,93.1,0,0
108,2022-11-01 06:31,10.8,0,342.7,.7,1011.9,1022.3,93.2,0,0
108,2022-11-01 06:32,10.8,0,335.4,.6,1011.9,1022.3,93.3,0,0
108,2022-11-01 06:33,10.8,0,345.9,.6,1011.9,1022.3,92.8,0,0
108,2022-11-01 06:34,10.8,0,337.9,.5,1012,1022.4,92.3,0,0
108,2022-11-01 06:35,10.8,0,331.3,.6,1012,1022.4,92.9,0,0
108,2022-11-01 06:36,10.8,0,321.3,.5,1012,1022.4,92.9,0,0
108,2022-11-01 06:37,10.8,0,314.9,.2,1012,1022.4,92.9,0,0
108,2022-11-01 06:38,10.9,0,0,0,1012,1022.4,92.7,0,0
108,2022-11-01 06:39,10.9,0,0,0,1012,1022.4,92.5,0,0
108,2022-11-01 06:40,10.9,0,0,0,1012,1022.4,92,0,0
108,2022-11-01 06:41,10.9,0,0,0,1012,1022.4,93,0,0
108,2022-11-01 06:42,10.9,0,0,0,1012,1022.4,93.2,0,0
108,2022-11-01 06:43,10.8,0,0,0,1012,1022.4,92.9,0,0
108,2022-11-01 06:44,10.8,0,0,0,1012,1022.4,92.6,0,0
108,2022-11-01 06:45,10.8,0,0,0,1012,1022.4,92.2,0,0
108,2022-11-01 06:46,10.8,0,0,0,1012,1022.4,92.9,0,0
108,2022-11-01 06:47,10.8,0,0,0,1012,1022.4,93.2,0,0
108,2022-11-01 06:48,10.8,0,0,0,1012,1022.4,92.6,0,0
108,2022-11-01 06:49,10.8,0,0,0,1012,1022.4,92.5,0,0
108,2022-11-01 06:50,10.8,0,0,0,1012,1022.4,92.6,0,0
108,2022-11-01 06:51,10.8,0,0,0,1012,1022.4,92.6,0,0
108,2022-11-01 06:52,10.8,0,0,0,1012,1022.4,93.1,0,0
108,2022-11-01 06:53,10.8,0,0,0,1012,1022.4,92.6,0,0
108,2022-11-01 06:54,10.8,0,5.6,0,1012,1022.4,91.9,0,0
108,2022-11-01 06:55,10.8,0,0,0,1012,1022.4,92.9,0,0
108,2022-11-01 06:56,10.9,0,0,0,1012,1022.4,92.9,0,0
108,2022-11-01 06:57,10.9,0,0,0,1012,1022.4,93.2,0,0
108,2022-11-01 06:58,10.9,0,0,0,1012,1022.4,93,0,0
108,2022-11-01 06:59,10.9,0,0,0,1012,1022.4,93.1,0,0
108,2022-11-01 07:00,10.9,0,0,0,1012,1022.4,93.5,0,0
108,2022-11-01 07:01,10.8,0,0,0,1012,1022.4,93.1,0,0
108,2022-11-01 07:02,10.8,0,0,0,1012,1022.4,92.8,0,0
108,2022-11-01 07:03,10.8,0,0,0,1012,1022.4,93,0,0
108,2022-11-01 07:04,10.8,0,0,0,1012,1022.4,92.8,0,0
108,2022-11-01 07:05,10.8,0,0,0,1012,1022.4,93.1,0,0
108,2022-11-01 07:06,10.8,0,0,0,1012,1022.4,93.2,0,0
108,2022-11-01 07:07,10.8,0,0,0,1012,1022.4,92.9,0,0
108,2022-11-01 07:08,10.8,0,0,0,1011.9,1022.3,93.2,0,0
108,2022-11-01 07:09,10.8,0,11.1,.6,1011.9,1022.3,93.3,0,0
108,2022-11-01 07:10,10.8,0,11.2,1.6,1012,1022.4,93.1,0,0
108,2022-11-01 07:11,10.8,0,12.2,1.5,1012,1022.4,93.1,0,0
108,2022-11-01 07:12,10.8,0,15.3,1.5,1012,1022.4,92.6,0,0
108,2022-11-01 07:13,10.8,0,38.1,1.6,1011.9,1022.3,93.4,0,0
108,2022-11-01 07:14,10.8,0,12.4,1.5,1011.9,1022.3,92.1,0,0
108,2022-11-01 07:15,10.7,0,17,1.5,1011.9,1022.3,92.2,0,0
108,2022-11-01 07:16,10.7,0,18.2,1.5,1011.9,1022.3,92.5,0,0
108,2022-11-01 07:17,10.7,0,19,1.5,1011.9,1022.3,92.4,0,0
108,2022-11-01 07:18,10.7,0,16.7,1.5,1011.9,1022.3,92.1,0,0
108,2022-11-01 07:19,10.7,0,7.4,1.7,1011.9,1022.3,92,0,0
108,2022-11-01 07:20,10.7,0,26.6,1.7,1012,1022.4,92.6,.01,0
108,2022-11-01 07:21,10.7,0,9.7,1.5,1012,1022.4,91.8,.01,0
108,2022-11-01 07:22,10.7,0,7.3,1.5,1012,1022.4,92.7,.01,0
108,2022-11-01 07:23,10.7,0,7.2,1.4,1012,1022.4,93.4,.01,0
108,2022-11-01 07:24,10.7,0,12.8,1.6,1012,1022.4,92.7,.01,0
108,2022-11-01 07:25,10.7,0,355.5,1.7,1012,1022.4,92.5,.01,0
108,2022-11-01 07:26,10.7,0,348.5,1.8,1012,1022.4,92.3,.01,0
108,2022-11-01 07:27,10.7,0,348.8,1.7,1012,1022.4,93.3,.02,0
108,2022-11-01 07:28,10.7,0,349.5,1.7,1012,1022.4,92.5,.02,0
108,2022-11-01 07:29,10.8,0,334.9,1.7,1012,1022.4,92.7,.02,0
108,2022-11-01 07:30,10.8,0,299.6,1.9,1012,1022.4,93.4,.02,0
108,2022-11-01 07:31,10.8,0,345.2,2.1,1012,1022.4,93.9,.02,0
108,2022-11-01 07:32,10.8,0,292,2.3,1012,1022.4,93.7,.02,0
108,2022-11-01 07:33,10.8,0,60.1,2,1012,1022.4,93.8,.03,0
108,2022-11-01 07:34,10.8,0,83.3,1.6,1012,1022.4,93.7,.03,0
108,2022-11-01 07:35,10.8,0,36.5,2,1012,1022.4,93,.03,0
108,2022-11-01 07:36,10.8,0,22.4,2.1,1012,1022.4,93.2,.03,0
108,2022-11-01 07:37,10.8,0,19.7,1.9,1012,1022.4,92.3,.03,0
108,2022-11-01 07:38,10.8,0,17.7,1.8,1012,1022.4,92.4,.04,0
108,2022-11-01 07:39,10.8,0,28.7,1.4,1012,1022.4,92.5,.04,0
108,2022-11-01 07:40,10.8,0,28.5,1.7,1012,1022.4,92.7,.04,0
108,2022-11-01 07:41,10.8,0,31.5,1.4,1012,1022.4,92.6,.04,0
108,2022-11-01 07:42,10.8,0,28.1,1.3,1012,1022.4,93.2,.04,0
108,2022-11-01 07:43,10.8,0,34.1,1.2,1012,1022.4,92.1,.05,0
108,2022-11-01 07:44,10.8,0,38,.9,1012.1,1022.5,92.6,.05,0
108,2022-11-01 07:45,10.8,0,49.1,1.2,1012.1,1022.5,92.2,.05,0
108,2022-11-01 07:46,10.9,0,36.8,1.3,1012.1,1022.5,92.3,.05,0
108,2022-11-01 07:47,10.9,0,15.3,1.3,1012.1,1022.5,92.9,.06,0
108,2022-11-01 07:48,10.9,0,327.6,1.7,1012.1,1022.5,92.4,.06,0
108,2022-11-01 07:49,10.9,0,137.6,1.7,1012.1,1022.5,92.5,.06,0
108,2022-11-01 07:50,10.9,0,278.5,2,1012.1,1022.5,92.4,.07,0
108,2022-11-01 07:51,10.9,0,33.5,1.8,1012.1,1022.5,92.1,.07,0
108,2022-11-01 07:52,10.9,0,317.5,2,1012.2,1022.6,93.4,.07,0
108,2022-11-01 07:53,10.9,0,29.2,1.8,1012.2,1022.6,92.2,.08,0
108,2022-11-01 07:54,10.9,0,31.5,1.6,1012.2,1022.6,91.6,.08,0
108,2022-11-01 07:55,10.9,0,336.5,1.6,1012.3,1022.7,92.4,.08,0
108,2022-11-01 07:56,11,0,9.5,2,1012.3,1022.7,93.4,.09,0
108,2022-11-01 07:57,11,0,326.3,2,1012.3,1022.7,91.7,.09,0
108,2022-11-01 07:58,11,0,26.4,2.1,1012.4,1022.8,93.3,.1,0
108,2022-11-01 07:59,11,0,187.8,2.2,1012.4,1022.8,92.3,.1,0
108,2022-11-01 08:00,11,0,143.8,2.2,1012.4,1022.8,92.9,.11,0
108,2022-11-01 08:01,11,0,22.4,2.2,1012.5,1022.9,92.4,.11,0
108,2022-11-01 08:02,11.1,0,47.8,1.4,1012.5,1022.9,91.2,.12,0
108,2022-11-01 08:03,11.1,0,33.8,1.6,1012.5,1022.9,92.6,.12,0
108,2022-11-01 08:04,11.1,0,359.4,1.6,1012.5,1022.9,93.1,.13,0
108,2022-11-01 08:05,11.1,0,5.8,1.7,1012.5,1022.9,92.9,.13,0
108,2022-11-01 08:06,11.1,0,22.2,1.4,1012.5,1022.9,91.8,.14,0
108,2022-11-01 08:07,11.1,0,12.9,1.1,1012.5,1022.9,92.6,.14,0
108,2022-11-01 08:08,11.2,0,347,1.2,1012.5,1022.9,92.4,.15,0
108,2022-11-01 08:09,11.2,0,341.5,.9,1012.5,1022.9,93.5,.15,0
108,2022-11-01 08:10,11.2,0,43.3,.9,1012.5,1022.9,91.8,.16,0
108,2022-11-01 08:11,11.2,0,19.8,1.1,1012.5,1022.9,93,.16,0
108,2022-11-01 08:12,11.2,0,30.2,.7,1012.5,1022.9,92.7,.17,0
108,2022-11-01 08:13,11.2,0,16.4,1.1,1012.5,1022.9,91.9,.17,0
108,2022-11-01 08:14,11.2,0,28.1,.8,1012.5,1022.9,92.4,.18,0
108,2022-11-01 08:15,11.3,0,43.8,.6,1012.5,1022.9,93.2,.18,0
108,2022-11-01 08:16,11.3,0,31.5,.6,1012.5,1022.9,92,.19,0
108,2022-11-01 08:17,11.3,0,13.4,.4,1012.5,1022.9,93,.19,0
108,2022-11-01 08:18,11.3,0,18,.2,1012.5,1022.9,92.6,.2,0
108,2022-11-01 08:19,11.3,0,89,.1,1012.4,1022.8,93.4,.21,0
108,2022-11-01 08:20,11.3,0,103.9,.3,1012.4,1022.8,93.2,.21,0
108,2022-11-01 08:21,11.3,0,73.8,.1,1012.4,1022.8,92.3,.22,0
108,2022-11-01 08:22,11.4,0,95.1,.3,1012.4,1022.8,92.5,.23,0
108,2022-11-01 08:23,11.4,0,78.5,.7,1012.4,1022.8,91.7,.23,0
108,2022-11-01 08:24,11.4,0,64.9,.9,1012.5,1022.9,92.9,.24,0
108,2022-11-01 08:25,11.5,0,45.6,1,1012.5,1022.9,92.5,.25,0
108,2022-11-01 08:26,11.5,0,23.1,.9,1012.5,1022.9,92.2,.26,0
108,2022-11-01 08:27,11.5,0,28.5,1.3,1012.6,1023,92.6,.27,0
108,2022-11-01 08:28,11.5,0,78.5,1.5,1012.6,1023,91.9,.28,0
108,2022-11-01 08:29,11.6,0,304.6,2,1012.6,1023,91.6,.29,0
108,2022-11-01 08:30,11.6,0,307.3,2.3,1012.6,1023,92.8,.3,0
108,2022-11-01 08:31,11.6,0,286.2,2.4,1012.6,1023,92.3,.31,0
108,2022-11-01 08:32,11.7,0,332.6,2,1012.6,1023,91.3,.32,0
108,2022-11-01 08:33,11.7,0,25,2.1,1012.6,1023,91.4,.33,0
108,2022-11-01 08:34,11.8,0,62.2,2.2,1012.7,1023.1,91.8,.34,0
108,2022-11-01 08:35,11.8,0,354.9,2,1012.7,1023.1,91.1,.35,0
108,2022-11-01 08:36,11.8,0,355.5,1.6,1012.7,1023.1,91.8,.36,0
108,2022-11-01 08:37,11.8,0,19.1,2.1,1012.7,1023.1,92.4,.37,0
108,2022-11-01 08:38,11.9,0,11.7,2,1012.8,1023.2,91,.38,0
108,2022-11-01 08:39,11.9,0,18.9,1.9,1012.8,1023.2,91.7,.39,0
108,2022-11-01 08:40,11.9,0,17.5,1.9,1012.8,1023.2,91.1,.4,0
108,2022-11-01 08:41,12,0,12.2,1.8,1012.8,1023.2,91.1,.4,0
108,2022-11-01 08:42,12,0,23.8,1.8,1012.8,1023.2,89.4,.41,0
108,2022-11-01 08:43,12,0,20.8,1.5,1012.8,1023.2,91.2,.41,0
108,2022-11-01 08:44,12,0,28,1.4,1012.8,1023.2,89.3,.42,0
108,2022-11-01 08:45,12,0,24.7,1.3,1012.8,1023.2,90.2,.42,0
108,2022-11-01 08:46,12,0,20,1.4,1012.8,1023.2,90.7,.43,0
108,2022-11-01 08:47,12,0,20.2,1.2,1012.8,1023.2,90.4,.43,0
108,2022-11-01 08:48,12,0,8.4,1.1,1012.8,1023.2,90.4,.44,0
108,2022-11-01 08:49,12.1,0,9.8,1,1012.9,1023.3,90.7,.44,0
108,2022-11-01 08:50,12.1,0,349.4,.9,1012.9,1023.3,90.7,.44,0
108,2022-11-01 08:51,12.1,0,332.5,.7,1012.9,1023.3,89.4,.45,0
108,2022-11-01 08:52,12.1,0,333.9,.8,1012.9,1023.3,90.4,.45,0
108,2022-11-01 08:53,12.1,0,315.5,1,1012.9,1023.3,90.4,.45,0
108,2022-11-01 08:54,12.1,0,353.2,1.4,1012.9,1023.3,89.5,.45,0
108,2022-11-01 08:55,12.1,0,23.3,1.3,1012.9,1023.3,89.9,.46,0
108,2022-11-01 08:56,12.2,0,21.1,1.1,1012.9,1023.3,90.5,.46,0
108,2022-11-01 08:57,12.2,0,18.2,1,1012.9,1023.3,88.7,.47,0
108,2022-11-01 08:58,12.2,0,19.6,.9,1012.9,1023.3,89.9,.47,0
108,2022-11-01 08:59,12.2,0,31.3,.9,1012.9,1023.3,89.6,.48,0
108,2022-11-01 09:00,12.2,0,13.3,.9,1012.9,1023.3,89.9,.48,0
108,2022-11-01 09:01,12.2,0,30.8,.7,1012.9,1023.3,90.3,.49,0
108,2022-11-01 09:02,12.2,0,28.2,.6,1012.9,1023.3,88.8,.49,0
108,2022-11-01 09:03,12.3,0,39.2,.6,1012.9,1023.3,89.8,.5,0
108,2022-11-01 09:04,12.3,0,39.2,.5,1012.9,1023.3,89.5,.5,0
108,2022-11-01 09:05,12.3,0,54.2,.3,1012.9,1023.3,89.7,.51,0
108,2022-11-01 09:06,12.3,0,43.4,.1,1012.9,1023.3,89.5,.52,0
108,2022-11-01 09:07,12.3,0,30.5,.3,1012.9,1023.3,89.1,.52,0
108,2022-11-01 09:08,12.4,0,40,0,1012.9,1023.2,88.5,.53,0
108,2022-11-01 09:09,12.4,0,0,0,1012.9,1023.2,89.2,.53,0
108,2022-11-01 09:10,12.4,0,0,0,1012.9,1023.2,88,.54,0
108,2022-11-01 09:11,12.4,0,0,0,1012.9,1023.2,88.5,.55,0
108,2022-11-01 09:12,12.4,0,22.7,0,1012.8,1023.1,88.6,.56,0
108,2022-11-01 09:13,12.4,0,0,0,1012.8,1023.1,88.4,.56,0
108,2022-11-01 09:14,12.5,0,0,0,1012.8,1023.1,88.5,.57,0
108,2022-11-01 09:15,12.5,0,111.2,0,1012.8,1023.1,88.7,.58,0
108,2022-11-01 09:16,12.5,0,34.7,.9,1012.8,1023.1,89,.59,0
108,2022-11-01 09:17,12.6,0,31.9,.9,1012.8,1023.1,87.9,.6,0
108,2022-11-01 09:18,12.6,0,20.6,.8,1012.8,1023.1,88.3,.61,0
108,2022-11-01 09:19,12.6,0,315.9,1.1,1012.8,1023.1,88,.62,0
108,2022-11-01 09:20,12.7,0,348.2,.9,1012.8,1023.1,89,.63,0
108,2022-11-01 09:21,12.7,0,343.8,.8,1012.8,1023.1,88,.64,0
108,2022-11-01 09:22,12.7,0,330.5,.6,1012.8,1023.1,88.2,.64,0
108,2022-11-01 09:23,12.7,0,323.7,.2,1012.8,1023.1,86.9,.66,0
108,2022-11-01 09:24,12.7,0,51.9,.5,1012.8,1023.1,87.7,.67,0
108,2022-11-01 09:25,12.7,0,22.8,.6,1012.8,1023.1,87.5,.69,0
108,2022-11-01 09:26,12.7,0,37.8,.4,1012.8,1023.1,86.6,.7,0
108,2022-11-01 09:27,12.8,0,53.5,.8,1012.8,1023.1,86.7,.72,0
108,2022-11-01 09:28,12.8,0,58.3,.6,1012.7,1023,88.2,.74,0
108,2022-11-01 09:29,12.9,0,63.7,.5,1012.7,1023,87,.76,0
108,2022-11-01 09:30,12.9,0,63.1,.5,1012.7,1023,87.2,.77,0
108,2022-11-01 09:31,12.9,0,31.3,.6,1012.7,1023,87.5,.79,0
108,2022-11-01 09:32,13,0,34.7,.9,1012.7,1023,86.3,.81,0
108,2022-11-01 09:33,13.1,0,27.1,.8,1012.7,1023,86.8,.82,0
108,2022-11-01 09:34,13.1,0,36.4,.8,1012.7,1023,86.5,.84,0
108,2022-11-01 09:35,13.1,0,55,.7,1012.7,1023,87,.86,0
108,2022-11-01 09:36,13.1,0,42,.7,1012.7,1023,85.5,.87,0
108,2022-11-01 09:37,13.2,0,93.5,0,1012.7,1023,84.9,.88,0
108,2022-11-01 09:38,13.2,0,65.9,.1,1012.7,1023,86.5,.9,0
108,2022-11-01 09:39,13.2,0,66.9,0,1012.7,1023,85,.92,0
108,2022-11-01 09:40,13.3,0,38.3,0,1012.7,1023,85.3,.93,0
108,2022-11-01 09:41,13.3,0,0,0,1012.7,1023,85.3,.93,0
108,2022-11-01 09:42,13.3,0,0,0,1012.7,1023,84.8,.94,0
108,2022-11-01 09:43,13.3,0,156.1,.2,1012.7,1023,85.7,.96,0
108,2022-11-01 09:44,13.3,0,233.6,.9,1012.7,1023,85.8,.97,0
108,2022-11-01 09:45,13.4,0,226.7,1.8,1012.7,1023,86,.98,0
108,2022-11-01 09:46,13.4,0,269.9,2.5,1012.7,1023,84.9,.99,0
108,2022-11-01 09:47,13.5,0,286.4,1.8,1012.7,1023,84.7,1.01,0
108,2022-11-01 09:48,13.5,0,289.4,1.5,1012.7,1023,85.5,1.03,0
108,2022-11-01 09:49,13.6,0,278.2,2.2,1012.7,1023,85.5,1.04,0
108,2022-11-01 09:50,13.6,0,286,1.7,1012.7,1023,84.8,1.06,0
108,2022-11-01 09:51,13.6,0,304.4,1.2,1012.7,1023,85.6,1.08,0
108,2022-11-01 09:52,13.7,0,297.6,1.4,1012.6,1022.9,84.6,1.09,0
108,2022-11-01 09:53,13.7,0,338.2,1.9,1012.6,1022.9,85.2,1.1,0
108,2022-11-01 09:54,13.7,0,48.7,2.5,1012.6,1022.9,84.8,1.11,0
108,2022-11-01 09:55,13.8,0,343.2,2.1,1012.6,1022.9,85.3,1.12,0
108,2022-11-01 09:56,13.8,0,269.1,1.4,1012.6,1022.9,85.5,1.13,0
108,2022-11-01 09:57,13.8,0,295.6,1.9,1012.6,1022.9,83.9,1.14,0
108,2022-11-01 09:58,13.8,0,291,1.7,1012.6,1022.9,83.9,1.16,0
108,2022-11-01 09:59,13.8,0,294.8,1.2,1012.6,1022.9,84.6,1.17,0
108,2022-11-01 10:00,13.9,0,255.3,1.3,1012.6,1022.9,84,1.18,0
108,2022-11-01 10:01,13.9,0,250.4,1,1012.5,1022.8,83.4,1.19,0
108,2022-11-01 10:02,13.9,0,288.4,.5,1012.5,1022.8,83.8,1.2,0
108,2022-11-01 10:03,13.9,0,308.5,.8,1012.5,1022.8,83.7,1.22,0
108,2022-11-01 10:04,14,0,315.6,1.9,1012.5,1022.8,84.2,1.23,0
108,2022-11-01 10:05,14,0,324.1,1.9,1012.5,1022.8,83.8,1.25,0
108,2022-11-01 10:06,14,0,320.7,2,1012.5,1022.8,83.5,1.26,0
108,2022-11-01 10:07,14,0,313.9,1.1,1012.5,1022.8,82.3,1.28,0
108,2022-11-01 10:08,14.1,0,301.3,1.8,1012.5,1022.8,84.1,1.29,0
108,2022-11-01 10:09,14.1,0,310.7,2,1012.5,1022.8,82.2,1.31,0
108,2022-11-01 10:10,14.1,0,306.4,1.4,1012.5,1022.8,83.1,1.32,0
108,2022-11-01 10:11,14.1,0,311.8,1.5,1012.5,1022.8,83.2,1.33,0
108,2022-11-01 10:12,14.1,0,317.3,2.9,1012.5,1022.8,83.2,1.33,0
108,2022-11-01 10:13,14.2,0,313.4,2.6,1012.5,1022.8,82.9,1.35,0
108,2022-11-01 10:14,14.2,0,302.6,2.6,1012.5,1022.8,82.5,1.36,0
108,2022-11-01 10:15,14.2,0,317.9,2.7,1012.4,1022.6,82.2,1.38,60
108,2022-11-01 10:16,14.2,0,323.6,2.6,1012.4,1022.6,81.1,1.4,60
108,2022-11-01 10:17,14.2,0,327.9,2.7,1012.4,1022.6,81.7,1.42,60
108,2022-11-01 10:18,14.3,0,275.1,2.6,1012.3,1022.5,81.6,1.44,120
108,2022-11-01 10:19,14.3,0,283.5,2.7,1012.3,1022.5,82.3,1.46,180
108,2022-11-01 10:20,14.3,0,322.4,1.7,1012.3,1022.5,82.7,1.49,240
108,2022-11-01 10:21,14.4,0,284,2,1012.3,1022.5,81.7,1.51,300
108,2022-11-01 10:22,14.4,0,264.7,1.8,1012.3,1022.5,81.1,1.53,360
108,2022-11-01 10:23,14.4,0,293.2,1,1012.3,1022.5,81.3,1.56,420
108,2022-11-01 10:24,14.4,0,269.8,1.4,1012.3,1022.5,80.7,1.58,480
108,2022-11-01 10:25,14.5,0,235.6,1,1012.3,1022.5,81.8,1.61,540
108,2022-11-01 10:26,14.5,0,287.8,.9,1012.2,1022.4,81.7,1.63,600
108,2022-11-01 10:27,14.5,0,298,2.4,1012.2,1022.4,80.6,1.66,660
108,2022-11-01 10:28,14.5,0,293.2,2.4,1012.2,1022.4,79.6,1.68,720
108,2022-11-01 10:29,14.6,0,284.9,1.7,1012.2,1022.4,78.8,1.71,780
108,2022-11-01 10:30,14.6,0,284.1,1.4,1012.2,1022.4,79.8,1.73,840
108,2022-11-01 10:31,14.6,0,300.2,1.1,1012.2,1022.4,80.1,1.76,900
108,2022-11-01 10:32,14.6,0,269.3,.7,1012.3,1022.5,80.5,1.78,960
108,2022-11-01 10:33,14.7,0,233.8,.6,1012.2,1022.4,79.6,1.81,1020
108,2022-11-01 10:34,14.7,0,195.8,.5,1012.2,1022.4,79.3,1.84,1080
108,2022-11-01 10:35,14.8,0,181.2,.7,1012.2,1022.5,79.1,1.86,1080
108,2022-11-01 10:36,14.8,0,252.1,.6,1012.2,1022.5,79.3,1.88,1080
108,2022-11-01 10:37,14.8,0,263.2,1.1,1012.2,1022.5,79.7,1.9,1080
108,2022-11-01 10:38,14.9,0,255.1,.6,1012.2,1022.5,79.6,1.93,1140
108,2022-11-01 10:39,14.9,0,238.3,1.3,1012.2,1022.5,79,1.95,1200
108,2022-11-01 10:40,14.9,0,244.4,1.8,1012.2,1022.5,78.6,1.97,1200
108,2022-11-01 10:41,15,0,251.1,1.2,1012.2,1022.5,78.9,1.99,1200
